label,HeightWidthRatio,MajorMinorRatio,BoundingBoxOccupancy,MaxStdXZ,HHmaxRatio,Height (mm),Distance (mm),P40
0,0.80709,2.1689,0.27578,332.6553,0.56099,1032.2188,561.2204,0.13475
0,0.75391,2.263,0.28775,344.2839,0.55041,1012.7458,572.9758,0.10987
0,0.74427,2.1892,0.28152,352.0071,0.54355,1000.1314,566.7428,0.1273
0,0.75686,2.1696,0.29219,357.8619,0.53604,986.3058,566.3316,0.13115
0,0.76654,2.0384,0.2861,370.4104,0.52449,965.0608,567.7878,0.13234
0,0.74419,2.0202,0.28333,372.1437,0.51894,954.847,573.5548,0.12839
0,0.71705,2.1106,0.29162,380.8392,0.50611,931.2495,584.1791,0.11416
0,0.72093,1.9812,0.28816,377.9426,0.49853,917.2924,578.9551,0.12576
0,0.71984,1.9178,0.28455,377.7708,0.48853,898.8959,576.9436,0.12566
0,0.67442,2.0216,0.28978,371.0856,0.4793,881.9091,573.1498,0.12422
0,0.62692,2.2388,0.29677,386.57,0.47138,867.3466,588.7957,0.093822
0,0.58621,2.3884,0.30203,387.9079,0.4626,851.1927,589.8496,0.083078
0,0.53612,2.6446,0.31154,386.0932,0.45294,833.4084,587.6415,0.070718
0,0.58824,3.4062,0.30167,312.813,0.44915,826.4435,551.0546,0.075689
0,0.55947,3.5266,0.31239,326.5895,0.44244,814.0818,553.9907,0.075172
0,0.47479,3.77,0.34405,337.4884,0.43207,795.0108,559.507,0.050902
0,0.35897,4.1202,0.44094,410.8504,0.42237,777.1693,582.713,0.015597
0,0.352,4.1207,0.44968,353.2124,0.41552,764.5633,574.6944,0.0010108
0,0.30502,4.3456,0.5099,368.9803,0.41657,766.485,581.3503,0.0005751
0,0.27863,4.5297,0.56813,383.0259,0.4162,765.8109,586.8089,0
0,0.26792,4.6098,0.59596,390.2417,0.40995,754.3087,588.2418,0.0012486
0,0.26568,4.7426,0.59748,402.8154,0.41263,759.2483,588.3687,0.0012009
0,0.25532,5.0088,0.62367,433.9289,0.41263,759.2483,582.2404,0.0010266
0,0.25448,4.9478,0.64698,438.5233,0.40995,754.3087,579.6871,0.00078027
0,0.25267,5.1061,0.61902,446.6461,0.40995,754.3087,578.0962,0.00032389
0,0.26056,5.269,0.57028,457.4019,0.47652,876.7882,576.3923,0
0,0.23611,5.7074,0.59875,462.5904,0.40374,742.8794,568.8671,0
0,0.22867,6.1243,0.58336,468.4796,0.39908,734.3021,562.1607,0
0,0.22297,6.4823,0.56301,471.1384,0.39711,730.6858,557.1097,0
0,0.21549,6.8165,0.55677,477.4407,0.39125,719.8921,551.902,0
0,0.20805,7.1989,0.538,470.9486,0.38793,713.7867,545.5093,0
0,0.20199,7.5876,0.5063,466.7289,0.38317,705.0242,539.8194,0
0,0.19417,7.8669,0.47077,461.0163,0.37876,696.9126,535.2129,0
0,0.18413,7.9992,0.46108,464.524,0.37429,688.687,533.3008,0
0,0.18361,7.9389,0.48665,459.8646,0.36565,672.7977,532.7556,0
0,0.17974,7.9822,0.49893,459.6283,0.36663,674.5959,532.8485,0
0,0.17799,8.1383,0.49191,441.6454,0.36248,666.9607,531.1762,0
0,0.17915,8.106,0.50352,447.7558,0.36346,668.7707,532.0998,0
0,0.17915,8.0306,0.49879,445.3244,0.36212,666.3033,532.3843,0
0,0.18212,8.0172,0.50554,447.0545,0.36421,670.1444,531.9917,0
0,0.17974,8.0639,0.4893,442.7892,0.36421,670.1444,530.7892,0
0,0.17974,7.9234,0.49031,455.922,0.36442,670.5364,532.6019,0
0,0.18333,8.0754,0.48739,442.1597,0.36591,673.2717,529.5106,0
0,0.18333,8.1125,0.48879,442.1399,0.36753,676.2564,529.2954,0
0,0.18272,8.1174,0.48886,440.3384,0.36229,666.6164,529.0975,0
0,0.17881,8.2091,0.4992,445.4109,0.36149,665.1395,530.308,0
0,0.18092,8.1721,0.48762,443.7161,0.36229,666.6164,529.4007,0
0,0.17705,8.1868,0.4895,438.9329,0.36226,666.5612,528.5949,0
0,0.17647,8.257,0.48723,442.7051,0.35787,658.4755,528.5489,0
0,0.17647,8.2798,0.48681,443.5828,0.35915,660.8275,528.2474,0
0,0.17647,8.3154,0.48717,444.1928,0.36106,664.3555,528.1353,0
0,0.17532,8.2139,0.49411,459.4033,0.35915,660.8275,530.6869,0
0,0.17763,8.2511,0.49068,442.7514,0.36128,664.7475,528.2888,0
0,0.17881,8.1752,0.4905,437.8784,0.36149,665.1395,528.1246,0
0,0.17363,8.2688,0.4863,450.1785,0.36106,664.3555,529.3057,0
0,0.17974,8.2701,0.47908,442.6968,0.36153,665.2088,528.3844,0
0,0.18092,8.2232,0.48164,441.9006,0.36153,665.2088,528.4258,0
0,0.17763,8.1987,0.49159,439.7424,0.36205,666.173,528.4304,0
0,0.1759,8.3903,0.48872,447.9326,0.35829,659.2595,528.4606,0
0,0.17763,8.2868,0.49062,441.371,0.35787,658.4755,528.3058,0
0,0.17647,8.3823,0.48451,442.0959,0.35835,659.3644,528.4644,0
0,0.18033,8.3208,0.48334,445.5986,0.36153,665.2088,528.3438,0
0,0.17822,8.1602,0.49053,436.0538,0.35915,660.8275,528.0149,0
0,0.17705,8.2268,0.49715,448.7969,0.35727,657.3856,529.1369,0
0,0.18272,8.1736,0.49429,445.2116,0.36153,665.2088,529.1629,0
0,0.17647,8.3265,0.49824,447.0644,0.36149,665.1395,529.3186,0
0,0.1794,8.2219,0.50591,439.6964,0.36205,666.173,528.5635,0
0,0.17705,8.1597,0.51773,457.0316,0.36226,666.5612,531.7111,0
0,0.17822,8.1705,0.51882,454.3916,0.36226,666.5612,531.8817,0
0,0.17881,8.2667,0.52299,452.6062,0.36205,666.173,531.3434,0
0,0.1759,8.1161,0.52353,460.221,0.35829,659.2595,532.6859,0
0,0.17647,8.212,0.52693,458.7071,0.36205,666.173,533.0404,0
0,0.17915,7.8802,0.51975,461.1939,0.36131,664.8131,534.9296,0
0,0.1759,8.0264,0.53957,464.254,0.35835,659.3644,535.1083,0
0,0.18212,8.0034,0.54232,465.7168,0.35915,660.8275,535.4617,0
0,0.18212,8.0131,0.54287,463.1992,0.36149,665.1395,536.4161,0
0,0.17881,7.8079,0.56359,465.0563,0.35915,660.8275,537.5952,0
0,1.8553,1.7887,0.69849,128.6067,0.96392,1773.607,1156.6172,0
0,1.8442,1.7794,0.68164,127.3902,0.97336,1790.9863,1159.0562,0
0,1.8816,1.7967,0.6889,128.164,0.94582,1740.3068,1153.1787,0
0,1.8442,1.7991,0.69627,128.0363,0.94927,1746.6614,1155.9223,0
0,1.8701,1.8014,0.68948,127.8737,0.94499,1738.7907,1155.6191,0
0,1.8101,1.7697,0.68832,130.7183,0.95453,1756.329,1141.4066,0
0,1.85,1.7997,0.6799,128.5262,0.96612,1777.6638,1150.236,0
0,1.8395,1.7838,0.68374,128.6522,0.96293,1771.7981,1152.4372,0
0,1.8293,1.8028,0.6826,127.7523,0.95065,1749.1887,1151.8493,0
0,1.7976,1.791,0.68196,129.7619,0.98065,1804.3952,1151.664,0
0,1.7882,1.8248,0.68607,130.0753,0.98431,1811.1395,1152.4447,0
0,1.8,1.789,0.69266,130.7089,0.96667,1778.6782,1151.8582,0
0,1.8161,1.8005,0.66223,134.0189,0.95842,1763.4957,1153.2229,0
0,1.7753,1.7759,0.66797,133.0283,1.0052,1849.5171,1150.2157,0
0,1.7841,1.7957,0.69087,133.7724,0.96537,1776.2761,1154.688,0
0,1.809,1.7986,0.67681,134.5599,0.97621,1796.2176,1150.2804,0
0,1.8721,1.8524,0.68301,129.9721,0.98191,1806.7103,1148.8103,0
0,1.9222,1.8711,0.61965,131.4911,0.97242,1789.258,1142.4133,0
0,2.7333,2.2255,0.4626,134.6108,0.97675,1797.2209,1107.643,0.034661
0,2.7416,2.4087,0.48858,136.7122,0.98636,1814.9095,1080.711,0.051932
0,2.6,2.5666,0.4675,141.5539,0.98551,1813.3475,1051.6556,0.075479
0,2.6211,2.6881,0.46946,140.3182,0.97157,1787.6884,1041.579,0.083656
0,2.5102,2.6303,0.46881,143.4879,0.96501,1775.6231,1040.2415,0.080871
0,2.5567,2.675,0.46679,144.2896,0.96733,1779.8862,1032.5165,0.080773
0,2.5408,2.6459,0.48037,146.0578,0.96465,1774.9588,1026.1566,0.084627
0,2.2844,2.693,0.44667,150.5478,0.974,1792.1565,1011.5497,0.094614
0,2.3426,2.7725,0.44887,146.7291,0.954,1755.3562,1001.6743,0.098655
0,2.5408,2.7627,0.48197,143.0764,0.95304,1753.5891,998.3932,0.088853
0,2.5938,2.7369,0.49799,140.6492,0.9617,1769.5328,1000.2466,0.093834
0,2.5347,2.8704,0.45985,140.6723,0.96266,1771.2912,997.1706,0.10488
0,2.6122,2.8097,0.48218,138.4006,0.98033,1803.8037,999.9321,0.09399
0,2.6809,2.7025,0.51917,135.0597,0.95711,1761.0784,1010.0822,0.086112
0,2.6458,2.6455,0.53465,135.3354,0.96055,1767.418,995.1215,0.093426
0,2.59,2.6515,0.52394,134.2071,0.9661,1777.6241,995.6127,0.08622
0,2.5437,2.6291,0.51768,134.2249,0.97544,1794.8047,997.1613,0.086543
0,2.4808,2.5548,0.52598,135.3343,0.97268,1789.7235,1001.5859,0.083753
0,2.4667,2.5889,0.53749,134.3154,0.97283,1790.0147,992.7756,0.094616
0,2.5,2.6705,0.5413,135.7065,0.97973,1802.6964,978.8054,0.11181
0,2.422,2.7898,0.54761,133.6708,0.97315,1790.597,959.5328,0.13358
0,2.4167,2.7713,0.56879,133.901,0.97043,1785.582,950.4333,0.14246
0,2.3694,2.7594,0.54294,135.931,0.9763,1796.3963,963.0077,0.13388
0,2.5135,2.8729,0.51367,133.7256,0.97391,1791.9955,959.7912,0.13817
0,2.5495,2.837,0.51316,134.4665,0.97205,1788.5785,967.5743,0.13375
0,2.4956,2.7955,0.50207,135.1621,0.97055,1785.8104,967.4466,0.12651
0,2.4825,2.797,0.4952,134.8115,0.9618,1769.7035,973.2583,0.12212
0,2.5664,2.9235,0.49661,139.6991,0.96438,1774.465,959.9075,0.13414
0,2.5268,2.9068,0.51366,147.8262,0.96543,1776.3941,962.8363,0.1296
0,2.5982,2.8982,0.51344,154.6438,0.96543,1776.3941,953.9687,0.13631
0,2.5625,2.8556,0.52231,156.6214,0.95624,1759.4727,962.0765,0.12746
0,2.6306,2.9417,0.52407,161.1745,0.95301,1753.5415,952.0311,0.1344
0,2.6696,2.9884,0.51377,160.0378,0.95073,1749.3384,944.2746,0.14031
0,2.6486,2.9604,0.5285,153.0828,0.94466,1738.1731,949.3721,0.13568
0,2.7636,3.0773,0.52261,157.9663,0.9577,1762.1602,943.7509,0.14071
0,2.8257,3.1559,0.53482,161.2208,0.94752,1743.4295,936.1315,0.14882
0,2.8018,3.0593,0.52023,150.2371,0.95613,1759.2812,950.5975,0.13353
0,2.8036,3.1426,0.52653,153.6882,0.9514,1750.5796,942.3431,0.14565
0,2.9259,3.1771,0.54644,141.1676,0.95526,1757.6717,955.7144,0.13491
0,2.8991,3.1697,0.54314,129.1025,0.956,1759.046,960.1755,0.12813
0,2.963,3.2513,0.5601,129.8798,0.97079,1786.2468,954.1603,0.13535
0,3.0374,3.2884,0.56089,125.7716,0.97243,1789.2696,954.9788,0.13289
0,3.0841,3.4223,0.56052,125.5343,0.97106,1786.7502,947.2976,0.14061
0,3.1905,3.4831,0.56927,120.9581,0.98662,1815.3891,944.0071,0.14518
0,3.233,3.5859,0.57663,106.513,0.99822,1836.7296,948.2232,0.14102
0,3.2647,3.6535,0.6104,108.2784,0.9776,1798.788,916.3555,0.17296
0,3.32,3.6313,0.59452,100.4235,0.9669,1779.1034,951.3354,0.13725
0,3.4082,3.7687,0.62734,106.4602,0.97026,1785.2856,914.761,0.17142
0,3.2347,3.6141,0.62956,99.5299,0.98657,1815.2851,953.1007,0.13181
0,3.3232,3.8355,0.63415,102.4636,0.96865,1782.3089,914.4814,0.17076
0,3.2449,3.6792,0.65226,104.0241,0.9925,1826.2034,932.196,0.15344
0,3.1923,3.732,0.61573,110.5963,0.96924,1783.4035,909.5707,0.17817
0,3.1553,3.5822,0.64131,113.8537,0.96288,1771.7075,901.8071,0.18642
0,2.8696,3.5099,0.55383,120.4685,0.97865,1800.7126,919.8995,0.16591
0,2.8017,3.4979,0.51959,126.1834,0.97088,1786.4236,909.3945,0.17651
0,2.3611,3.3139,0.43752,134.2826,0.97368,1791.5719,917.8617,0.16563
0,2.8333,2.9713,0.53365,125.0221,0.97148,1787.5248,999.1274,0.08056
0,2.6061,3.0108,0.47432,145.6535,0.97653,1796.8124,934.452,0.15192
0,2.3151,2.7521,0.44166,160.2589,0.97777,1799.0954,950.7043,0.13113
0,2.2323,2.6471,0.4231,169.5879,0.96941,1783.7098,934.0869,0.15359
0,2.0303,2.4599,0.41332,180.5201,0.97978,1802.8028,956.254,0.13285
0,2.0409,2.3473,0.41336,189.3863,0.99276,1826.6856,933.6182,0.15773
0,2.0234,2.2243,0.4164,191.9551,0.97818,1799.8519,950.5401,0.13622
0,1.8307,2.1138,0.39115,205.0205,0.98323,1809.1409,939.8896,0.14653
0,1.8571,2.0217,0.41927,211.9298,0.97821,1799.9081,963.4262,0.12492
0,1.8495,1.9478,0.4129,216.817,0.96943,1783.7469,952.4592,0.13059
0,1.7592,1.8948,0.41143,221.9283,0.96441,1774.5063,955.7335,0.12631
0,1.8211,1.8553,0.41342,226.5965,0.96125,1768.6962,940.2045,0.13566
0,1.735,1.8282,0.39952,234.1831,0.98604,1814.3064,922.4655,0.14917
0,1.7641,1.8016,0.40747,229.424,0.95081,1749.4969,925.7083,0.1399
0,1.7398,1.7956,0.41258,232.7285,0.94438,1737.6555,913.9775,0.14869
0,1.6667,1.8038,0.38304,231.5057,0.95376,1754.9194,913.6685,0.14604
0,1.7371,1.8166,0.41381,226.833,0.93808,1726.0724,918.1307,0.13843
0,1.8118,1.8558,0.42992,219.8875,0.93381,1718.2034,922.092,0.13051
0,1.7865,1.9348,0.40769,216.6637,0.93334,1717.3411,922.0535,0.1323
0,1.7619,2.014,0.42196,206.5524,0.93087,1712.8085,926.9353,0.12852
0,1.9489,2.1699,0.44964,203.8261,0.93135,1713.676,903.2184,0.15392
0,2.0536,2.3284,0.45854,191.9463,0.92523,1702.4307,896.3671,0.16217
0,1.9489,2.4372,0.43954,183.0508,0.92654,1704.8383,886.647,0.16922
0,2.3067,2.5883,0.49366,167.9988,0.94536,1739.4707,891.8042,0.16116
0,2.5338,2.6756,0.54758,157.2725,0.91806,1689.2296,895.7002,0.14847
0,2.7258,2.59,0.54099,150.3137,0.91067,1675.6344,937.1407,0.092838
0,2.7815,2.6654,0.56008,146.472,0.89691,1650.3058,927.0016,0.094284
0,2.7739,2.828,0.59749,140.5171,0.89033,1638.2139,883.6802,0.12911
0,2.8673,2.8926,0.57181,137.781,0.86683,1594.9744,880.8168,0.12491
0,2.7807,2.889,0.56035,136.7536,0.85459,1572.4448,861.1865,0.13462
0,2.6121,2.8105,0.54837,136.8561,0.82912,1525.5898,857.528,0.12535
0,2.5789,2.686,0.55123,138.7849,0.80909,1488.7312,827.9979,0.13315
0,2.4298,2.5081,0.55966,141.8098,0.77821,1431.8994,812.4562,0.12873
0,2.2437,2.3868,0.53892,144.2287,0.75216,1383.9698,784.7919,0.1345
0,2.2295,2.3266,0.50784,147.0365,0.73322,1349.1242,753.4409,0.14722
0,1.8156,2.1985,0.45476,150.3238,0.71263,1311.233,722.7094,0.1587
0,1.7143,2.0014,0.46937,152.268,0.68407,1258.6842,703.2197,0.16188
0,1.6119,1.7262,0.49205,156.2725,0.67755,1246.6858,738.7255,0.092052
0,1.8281,1.8346,0.48775,154.9072,0.65409,1203.5289,684.1862,0.14382
0,1.7752,1.7774,0.49315,157.1193,0.64566,1188.012,667.8176,0.14903
0,1.7176,1.6898,0.48305,159.7079,0.62972,1158.6786,649.4859,0.15276
0,1.5942,1.6168,0.46163,163.8985,0.61513,1131.8389,634.748,0.15298
0,1.5461,1.6231,0.4592,170.0932,0.60959,1121.6501,611.2613,0.17549
0,1.493,1.5194,0.44007,168.7726,0.6024,1108.4227,620.8406,0.14983
0,1.4414,1.5236,0.42455,168.9993,0.60092,1105.6988,608.6922,0.15716
0,0.96,1.0186,0.49551,173.5919,0.59779,1099.9298,676.3279,0.011959
0,1.3484,1.5405,0.37978,174.6375,0.6045,1112.2855,604.8962,0.14801
0,1.2919,1.6742,0.36867,185.5405,0.60561,1114.3196,591.0977,0.16475
0,0.90683,1.1661,0.4441,180.032,0.60718,1117.2082,670.3425,0.0072804
0,1.2197,1.8677,0.35345,198.9921,0.60382,1111.026,578.4957,0.18765
0,1.1559,2.0045,0.33543,213.2296,0.60763,1118.0453,570.1437,0.20784
0,1.3415,1.7242,0.34692,194.6277,0.62916,1157.6501,609.9341,0.13621
0,1.3,1.737,0.33524,201.8037,0.62028,1141.3121,610.625,0.13355
0,1.2824,1.7743,0.34339,210.0909,0.61147,1125.1066,603.531,0.13579
0,1.1591,1.7663,0.35152,216.8824,0.61239,1126.7989,606.2139,0.12764
0,1.1854,1.8364,0.34035,228.1189,0.61017,1122.7218,589.2717,0.14441
0,1.1803,1.8368,0.32013,234.5003,0.60086,1105.5869,585.931,0.13956
0,1.0968,1.8646,0.33117,242.2014,0.59063,1086.7586,579.1578,0.14181
0,1.0684,1.9097,0.32562,248.9753,0.57972,1066.6781,570.7592,0.15224
0,1.0464,1.9116,0.32035,256.0605,0.57371,1055.6244,570.3425,0.14426
